transaction_id,date,card,account,account_valid_to,client,last_name,first_name,patronymic,date_of_birth,passport,passport_valid_to,phone,oper_type,amount,oper_result,terminal,terminal_type,city,address
3649236103,2020-05-04T06:05:15,50989722138741212981,7456771903,2028-08-12,9-05353,Горелов,Курбан,Якунцов,1977-09-26,1868469046,2025-12-13,+72190381535,Пополнение,25517.77,Успешно,POS75616,POS,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
3649236104,2020-05-04T06:06:35,47175656599661141138,7456771904,2033-01-29,9-05353,Горелов,Курбан,Якунцов,1977-09-26,1868469046,2032-04-08,+72190381535,Оплата,48772.59,Отказ,POS75616,POS,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
3649236105,2020-05-04T06:08:04,44053907470130253336,7456771905,2031-07-25,9-05353,Горелов,Курбан,Якунцов,1977-09-26,1868469046,2027-06-16,+72190381535,Снятие,72161.97,Успешно,POS75616,POS,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
3649236106,2020-05-04T06:09:04,49982020854874742917,7456771906,2030-10-30,9-05353,Горелов,Курбан,Якунцов,1977-09-26,1868469046,2021-11-24,+72190381535,Снятие,28208.24,Отказ,POS75616,POS,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
3649236107,2020-05-04T06:10:40,47197615367187911453,7456771907,2023-07-05,9-05353,Горелов,Курбан,Якунцов,1977-09-26,1868469046,2033-01-10,+72190381535,Оплата,32193.47,Успешно,POS75616,POS,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
3649236108,2020-05-04T06:12:09,55641642562714800623,7456771908,2023-09-07,9-05353,Горелов,Курбан,Якунцов,1977-09-26,1868469046,2028-12-07,+72190381535,Снятие,79300.98,Успешно,POS75616,POS,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
3649236109,2020-05-04T06:13:14,48314496744278755304,7456771909,2033-05-07,9-05353,Горелов,Курбан,Якунцов,1977-09-26,1868469046,2023-09-20,+72190381535,Пополнение,85097.77,Отказ,POS75616,POS,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
3649236110,2020-05-04T06:14:40,41321771163428327212,7456771910,2025-03-25,9-05353,Горелов,Курбан,Якунцов,1977-09-26,1868469046,2023-12-12,+72190381535,Пополнение,4745.42,Отказ,POS75616,POS,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
3649236111,2020-05-04T06:15:48,43068264365802643615,7456771911,2024-09-22,9-14521,Парухин,Лампрехт,Гарбузов,1932-03-04,9292304376,2023-04-18,+75307068960,Снятие,1602.45,Отказ,POS43792,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
3649236112,2020-05-04T06:17:11,46566700725044329304,7456771912,2012-01-24,9-63975,Недозрелов,Максимиан,Юсев,1936-12-07,9155157440,2027-08-12,+70443947777,Пополнение,24209.98,Успешно,POS75616,POS,Гатчина,"Гатчина, ул. Оранская, д. 54"
3649236113,2020-05-04T06:18:21,49814447189694313232,7456771913,2024-05-06,9-87718,Вяземцев,Гурий,Гребенкин,1967-04-16,6795125555,2025-08-23,+74370449930,Оплата,45350.48,Отказ,POS43792,POS,Камбарка,"Камбарка, ул. Тикоцкого, д. 49"
3649236114,2020-05-04T06:19:27,59160358870383730284,7456771914,2029-07-28,9-87718,Вяземцев,Гурий,Гребенкин,1967-04-16,6795125555,2023-02-22,+74370449930,Снятие,71043.71,Успешно,POS43792,POS,Камбарка,"Камбарка, ул. Тикоцкого, д. 49"
3649236115,2020-05-04T06:21:05,48338070782659290753,7456771915,2025-06-20,4-61389,Живоглотов,Хирам,Косяков,1980-09-21,4004304441,2017-04-12,+74246202054,Оплата,34775.04,Отказ,POS28311,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649236116,2020-05-04T06:22:25,52228171089893421875,7456771916,2025-09-26,9-03312,Кондеев,Алишер,Зинюхин,1961-06-14,4350777657,2007-07-18,+70998990854,Оплата,28002.62,Отказ,POS75616,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
3649236117,2020-05-04T06:23:47,41769350430155765032,7456771917,2026-10-24,9-03312,Кондеев,Алишер,Зинюхин,1961-06-14,4350777657,2008-02-10,+70998990854,Пополнение,29828.2,Успешно,POS75616,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
3649236118,2020-05-04T06:25:02,47542884171179210838,7456771918,2032-03-18,9-03312,Кондеев,Алишер,Зинюхин,1961-06-14,4350777657,2008-12-22,+70998990854,Оплата,60783.98,Отказ,POS75616,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
3649236119,2020-05-04T06:26:41,55483592170651581787,7456771919,2027-05-31,7-35233,Костюченко,Зденек,Шетнев,1938-10-26,8763023946,2028-10-05,+75818630687,Оплата,64986.9,Отказ,POS28311,POS,Кушва,"Кушва, ул. Мирная, д. 11"
3649236120,2020-05-04T06:27:51,51202817822471864018,7456771920,2035-04-01,7-35233,Костюченко,Зденек,Шетнев,1938-10-26,8763023946,2033-12-27,+75818630687,Снятие,35178.17,Отказ,POS75616,POS,Чита,"Чита, ул. Газовая, д. 92"
3649236121,2020-05-04T06:29:17,53605616379082531506,7456771921,2023-05-28,7-35233,Костюченко,Зденек,Шетнев,1938-10-26,8763023946,2034-11-03,+75818630687,Снятие,15002.52,Отказ,POS43792,POS,Первомайск,"Первомайск, ул. Стадионная, д. 52"
3649236122,2020-05-04T06:30:49,44873678516613707269,7456771922,2031-05-01,7-36253,Панин,Алим,Булыгин,1936-06-18,4002835244,2029-10-27,+75734430824,Оплата,23658.43,Отказ,POS28311,POS,Димитровград,"Димитровград, ул. Курская, д. 7"
3649236123,2020-05-04T06:32:24,47751102853966411861,7456771923,2031-05-25,7-36253,Панин,Алим,Булыгин,1936-06-18,4002835244,2030-01-30,+72406745958,Снятие,84725.98,Отказ,POS28311,POS,Димитровград,"Димитровград, ул. Курская, д. 7"
3649236124,2020-05-04T06:33:52,54497972915862725785,7456771924,2028-10-22,7-36253,Панин,Алим,Булыгин,1936-06-18,4002835244,2031-05-22,+72406745958,Снятие,51485.53,Отказ,POS28311,POS,Димитровград,"Димитровград, ул. Курская, д. 7"
3649236125,2020-05-04T06:35:27,57956907160706230962,7456771925,2030-10-29,7-36253,Панин,Алим,Булыгин,1936-06-18,4002835244,2030-09-16,+72406745958,Снятие,8699.61,Отказ,POS28311,POS,Димитровград,"Димитровград, ул. Курская, д. 7"
3649236126,2020-05-04T06:37:04,50671893688037876337,7456771926,2031-12-01,7-36253,Панин,Алим,Булыгин,1936-06-18,4002835244,2024-07-09,+72406745958,Снятие,41498.89,Успешно,POS28311,POS,Димитровград,"Димитровград, ул. Курская, д. 7"
3649236127,2020-05-04T06:38:31,56866876789740208187,7456771927,2028-06-16,7-36253,Панин,Алим,Булыгин,1936-06-18,4002835244,2024-10-06,+72406745958,Снятие,51551.58,Отказ,POS28311,POS,Димитровград,"Димитровград, ул. Курская, д. 7"
3649236128,2020-05-04T06:40:06,56440033373491275953,7456771928,2021-06-05,7-36253,Панин,Алим,Булыгин,1936-06-18,4002835244,2029-01-28,+72406745958,Снятие,2079.04,Отказ,POS28311,POS,Димитровград,"Димитровград, ул. Курская, д. 7"
3649236129,2020-05-04T06:41:13,54104198821287359586,7456771929,2035-04-13,1-68903,Небогатый,Дорофей,Новомлинцев,1991-12-12,1457100194,2026-07-22,+72414527694,Пополнение,84715.34,Отказ,POS43792,POS,Куйбышев,"Куйбышев, ул. Херсонская, д. 93"
3649236130,2020-05-04T06:42:55,57755978965857435945,7456771930,2024-04-09,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2022-12-02,+72550762501,Оплата,88892.19,Успешно,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236131,2020-05-04T06:43:58,43429666403765582348,7456771931,2034-05-26,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2022-03-26,+71951108615,Снятие,73201.46,Успешно,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236132,2020-05-04T06:45:22,59109877343891899512,7456771932,2021-11-04,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2030-11-19,+71951108615,Снятие,23915.38,Отказ,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236133,2020-05-04T06:47:06,53669079812531758797,7456771933,2029-01-22,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2032-10-28,+71951108615,Снятие,31414.12,Отказ,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236134,2020-05-04T06:48:08,59254782487368118250,7456771934,2021-11-04,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2023-12-26,+71951108615,Снятие,56879.72,Отказ,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236135,2020-05-04T06:49:23,43436822028088656478,7456771935,2030-02-23,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2025-09-22,+71951108615,Снятие,66711.3,Успешно,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236136,2020-05-04T06:50:59,45817879165662025837,7456771936,2021-10-15,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2033-06-15,+71951108615,Снятие,32408.65,Отказ,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236137,2020-05-04T06:52:08,40107375098293194638,7456771937,2029-07-11,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2023-06-18,+71951108615,Снятие,82332.39,Отказ,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236138,2020-05-04T06:53:16,52864208836197489324,7456771938,2025-08-30,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2025-02-26,+71951108615,Снятие,65682.73,Отказ,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236139,2020-05-04T06:54:39,50577756410131404604,7456771939,2034-05-20,4-74829,Побегайло,Арзуман,Киряковский,1975-01-04,7608240265,2022-04-17,+71951108615,Снятие,60869.91,Отказ,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649236140,2020-05-04T06:56:18,46906905114221159332,7456771940,2032-02-23,5-35342,Филюхин,Кристиан,Песков,1997-01-12,5049491707,2028-07-01,+71736478992,Снятие,87986.75,Отказ,POS28311,POS,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
3649236141,2020-05-04T06:57:43,59470670059347699168,7456771941,2021-08-31,5-35342,Филюхин,Кристиан,Песков,1997-01-12,5049491707,2030-02-14,+75639563373,Снятие,73294.64,Успешно,POS28311,POS,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
3649236142,2020-05-04T06:59:08,56769033344476008530,7456771942,2034-12-05,5-35342,Филюхин,Кристиан,Песков,1997-01-12,5049491707,2033-04-28,+75639563373,Снятие,82458.61,Отказ,POS28311,POS,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
3649236143,2020-05-04T07:00:47,48868575843024743304,7456771943,2034-04-25,5-35342,Филюхин,Кристиан,Песков,1997-01-12,5049491707,2026-08-03,+75639563373,Снятие,81489.96,Отказ,POS28311,POS,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
3649236144,2020-05-04T07:02:28,50093495953938635953,7456771944,2028-04-04,5-35342,Филюхин,Кристиан,Песков,1997-01-12,5049491707,2030-10-22,+75639563373,Снятие,67721.03,Отказ,POS28311,POS,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
3649236145,2020-05-04T07:03:37,59839978602972488486,7456771945,2022-06-21,5-35342,Филюхин,Кристиан,Песков,1997-01-12,5049491707,2025-02-03,+75639563373,Снятие,44580.26,Отказ,POS28311,POS,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
3649236146,2020-05-04T07:05:19,55170194166011567416,7456771946,2027-07-13,5-35342,Филюхин,Кристиан,Песков,1997-01-12,5049491707,2026-01-18,+75639563373,Снятие,71179.16,Отказ,POS28311,POS,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
3649236147,2020-05-04T07:06:25,56372207371652383679,7456771947,2022-11-10,5-35342,Филюхин,Кристиан,Песков,1997-01-12,5049491707,2025-08-26,+75639563373,Снятие,77566.71,Отказ,POS28311,POS,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
3649236148,2020-05-04T07:07:39,41004375445024161469,7456771948,2032-05-31,3-02835,Ведяев,Джанер,Маковецкий,1948-02-21,6353421581,2021-10-24,+70191210760,Снятие,17197.73,Успешно,POS28311,POS,Цимлянск,"Цимлянск, ул. Таращанская, д. 67"
3649236149,2020-05-04T07:09:23,49006256830350174772,7456771949,2032-04-27,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2028-12-02,+75950752008,Снятие,54337.66,Успешно,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236150,2020-05-04T07:10:40,44572805279008337430,7456771950,2029-02-02,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2025-03-14,+75950752008,Снятие,37824.58,Успешно,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236151,2020-05-04T07:12:22,58105337681596865729,7456771951,2028-06-23,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2027-12-28,+75950752008,Снятие,81987.79,Отказ,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236152,2020-05-04T07:13:35,44910381064337657353,7456771952,2034-02-16,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2026-02-04,+75950752008,Пополнение,63751.12,Отказ,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236153,2020-05-04T07:15:14,58370601717881288439,7456771953,2033-09-28,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2024-02-16,+75950752008,Оплата,36109.97,Успешно,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236154,2020-05-04T07:16:58,51330729411406892239,7456771954,2032-06-21,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2032-03-07,+75950752008,Оплата,17248.03,Успешно,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236155,2020-05-04T07:18:18,46400123014072175463,7456771955,2022-10-12,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2027-12-08,+75950752008,Пополнение,30433.75,Успешно,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236156,2020-05-04T07:19:21,40052223798741309346,7456771956,2029-10-10,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2029-11-20,+75950752008,Снятие,22562.2,Отказ,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236157,2020-05-04T07:20:23,53994119162753210196,7456771957,2026-03-21,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2028-04-07,+75950752008,Оплата,26192.46,Отказ,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236158,2020-05-04T07:21:43,53391598794729110040,7456771958,2034-07-04,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2027-06-10,+75950752008,Снятие,32866.6,Отказ,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236159,2020-05-04T07:23:09,52156665861614761388,7456771959,2032-02-16,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2028-03-31,+75950752008,Снятие,70779.99,Отказ,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236160,2020-05-04T07:24:14,41769682899859921331,7456771960,2022-01-10,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2024-04-26,+75950752008,Оплата,60569.57,Отказ,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236161,2020-05-04T07:25:39,41895598457801592492,7456771961,2027-01-18,8-52426,Ганичев,Исидор,Ершихин,1967-11-09,2853365560,2028-09-10,+75950752008,Пополнение,83679.01,Успешно,POS75616,POS,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
3649236162,2020-05-04T07:26:49,40299485710585109423,7456771962,2026-01-19,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2024-02-04,+76597111981,Оплата,73420.33,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236163,2020-05-04T07:28:21,54001591119309553942,7456771963,2031-04-25,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2030-07-02,+76597111981,Оплата,48688.79,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236164,2020-05-04T07:29:42,53934669134161461458,7456771964,2035-03-15,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2025-12-13,+76597111981,Снятие,72248.37,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236165,2020-05-04T07:31:13,58509515082439615715,7456771965,2034-10-29,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2026-05-24,+76597111981,Оплата,4692.51,Отказ,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236166,2020-05-04T07:32:56,46393148630733485540,7456771966,2028-11-03,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2022-07-08,+76597111981,Пополнение,45424.19,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236167,2020-05-04T07:34:40,53710118769048804482,7456771967,2023-04-05,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2034-09-01,+76597111981,Пополнение,6381.99,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236168,2020-05-04T07:36:01,43008583575172686431,7456771968,2029-01-18,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2028-01-18,+76597111981,Оплата,68678.96,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236169,2020-05-04T07:37:46,53903411763001506819,7456771969,2032-05-18,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2024-03-03,+76597111981,Пополнение,60925.5,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236170,2020-05-04T07:38:59,47283300209627889920,7456771970,2024-11-20,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2035-04-10,+76597111981,Пополнение,15903.81,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236171,2020-05-04T07:40:29,50174873006588300766,7456771971,2028-05-18,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2027-10-09,+76597111981,Снятие,57379.27,Отказ,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236172,2020-05-04T07:41:46,52282511462290517468,7456771972,2034-04-25,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2023-11-20,+76597111981,Снятие,46550.4,Отказ,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236173,2020-05-04T07:43:09,47435362665836059569,7456771973,2030-11-28,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2026-05-15,+76597111981,Пополнение,12687.88,Отказ,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236174,2020-05-04T07:44:34,48922606127611572202,7456771974,2027-01-25,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2023-11-20,+76597111981,Оплата,10929.69,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236175,2020-05-04T07:46:16,59749909017686195510,7456771975,2032-11-07,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2022-09-28,+76597111981,Оплата,51428.44,Отказ,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236176,2020-05-04T07:47:30,57897290884437438459,7456771976,2025-08-22,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2033-09-07,+76597111981,Снятие,59337.64,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236177,2020-05-04T07:48:56,43266849479007431893,7456771977,2026-09-03,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2028-12-25,+76597111981,Снятие,57954.18,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236178,2020-05-04T07:50:10,53508164775800905972,7456771978,2028-03-04,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2034-04-09,+76597111981,Пополнение,72533.4,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236179,2020-05-04T07:51:44,53389980969796078936,7456771979,2032-04-15,7-43625,Степанец,Захария,Волкоедов,1962-03-17,8617110544,2032-04-25,+76597111981,Оплата,23776.04,Успешно,POS43792,POS,Олонец,"Олонец, ул. Вилковщина, д. 57"
3649236180,2020-05-04T07:53:09,45004555952479837204,7456771980,2022-04-10,9-25948,Бочкарев,Зеэв,Супрунов,1980-04-24,3429881544,2028-08-21,+73756021532,Снятие,41712.39,Успешно,POS75616,POS,Мариинский Посад,"Мариинский Посад, ул. Юнкерова Николая, д. 96"
3649236181,2020-05-04T07:54:41,51154991965993017046,7456771981,2007-08-19,1-16118,Сухопаров,Мануэль,Демшин,1996-03-14,2244234635,2030-07-08,+74424298595,Пополнение,24086.83,Успешно,POS75616,POS,Болотное,"Болотное, ул. Шаумяна, д. 66"
3649236182,2020-05-04T07:56:16,59536079647643754383,7456771982,2023-04-07,4-86575,Нордов,Кальман,Росомахин,1969-02-04,4141953840,2030-08-01,+79466396948,Оплата,42972.84,Успешно,POS43792,POS,Заречный,"Заречный, ул. Селянская, д. 57"
3649236183,2020-05-04T07:57:31,49818347961053054817,7456771983,2010-09-03,4-75366,Самышин,Розарио,Ладыженский,1988-04-21,3544909370,2026-02-02,+79592051716,Пополнение,42711.87,Отказ,POS43792,POS,Тара,"Тара, ул. Уральская, д. 39"
3649236184,2020-05-04T07:59:04,55108759493023556588,7456771984,2018-11-10,4-75366,Самышин,Розарио,Ладыженский,1988-04-21,3544909370,2024-12-16,+79592051716,Оплата,21030.31,Отказ,POS43792,POS,Тара,"Тара, ул. Уральская, д. 39"
3649236185,2020-05-04T08:00:34,59786158726795933210,7456771985,2017-04-12,4-75366,Самышин,Розарио,Ладыженский,1988-04-21,3544909370,2021-05-12,+79592051716,Снятие,39445.47,Отказ,POS43792,POS,Тара,"Тара, ул. Уральская, д. 39"
3649236186,2020-05-04T08:02:04,50383957374959674982,7456771986,2027-07-19,5-43109,Фокапов,Алек,Андриенко,1944-10-12,4215380737,2030-10-30,+71623948293,Оплата,59911.46,Отказ,POS28311,POS,Вяземский,"Вяземский, ул. Витавская, д. 51"
3649236187,2020-05-04T08:03:36,54739515667051158922,7456771987,2022-09-06,5-43109,Фокапов,Алек,Андриенко,1944-10-12,4215380737,2034-07-08,+71623948293,Пополнение,87802.53,Успешно,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649236188,2020-05-04T08:04:47,56873394484595372947,7456771988,2029-02-27,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2025-08-30,+70806181193,Пополнение,29767.17,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236189,2020-05-04T08:06:29,45075344673727845182,7456771989,2032-12-07,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2035-02-22,+70806181193,Пополнение,67739.46,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236190,2020-05-04T08:07:31,52272583204874893701,7456771990,2031-12-29,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2026-05-27,+70806181193,Пополнение,21156.07,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236191,2020-05-04T08:08:56,42784704416827698423,7456771991,2031-03-12,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2029-07-06,+70806181193,Снятие,78888.2,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236192,2020-05-04T08:10:28,46466779372290192269,7456771992,2029-11-20,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2029-07-07,+70806181193,Оплата,9416.37,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236193,2020-05-04T08:12:05,48242624166117059960,7456771993,2027-12-21,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2023-07-20,+70806181193,Пополнение,19249.51,Успешно,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236194,2020-05-04T08:13:48,46241191539573666454,7456771994,2033-08-20,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2024-11-20,+70806181193,Пополнение,15968.93,Успешно,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236195,2020-05-04T08:14:58,45932353652815516534,7456771995,2025-03-22,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2026-09-12,+70806181193,Пополнение,34600.61,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236196,2020-05-04T08:16:09,40229157140155995900,7456771996,2033-08-10,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2029-12-06,+70806181193,Снятие,55846.47,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236197,2020-05-04T08:17:26,58842047455934044072,7456771997,2033-07-30,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2034-04-03,+70806181193,Снятие,27796.73,Успешно,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236198,2020-05-04T08:18:33,53572816405196770078,7456771998,2024-08-10,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2030-03-19,+70806181193,Снятие,40853.02,Успешно,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236199,2020-05-04T08:19:49,59151775844656626628,7456771999,2033-09-01,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2023-01-19,+70806181193,Оплата,3168.38,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236200,2020-05-04T08:21:30,56046823399207767122,7456772000,2033-12-24,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2035-01-18,+70806181193,Оплата,14832.06,Успешно,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236201,2020-05-04T08:22:54,56630688178916313983,7456772001,2031-06-07,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2031-08-12,+70806181193,Снятие,36808.88,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
3649236202,2020-05-04T08:24:39,53528897838917736015,7456772002,2031-02-11,9-73743,Какурин,Гримоальд,Силев,1969-04-15,8579960673,2024-07-08,+70806181193,Снятие,66856.91,Отказ,POS28311,POS,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
